,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.089,-0.365,-0.38,-0.19,-0.346,-0.276,-0.216,-0.334,-0.387,-0.296,-0.344,-0.133,-0.311,,0.014,
1995-01-01,0.077,-0.385,-0.141,-0.235,-0.136,-0.156,-0.086,-0.239,-0.206,-0.087,-0.21,-0.087,-0.285,,0.015,
2000-01-01,-0.067,-0.153,-0.057,-0.089,0.017,-0.056,0.038,-0.046,-0.003,-0.012,-0.106,-0.041,-0.204,,-0.004,
2005-01-01,0.017,0.092,0.121,-0.116,0.027,-0.004,0.041,0.081,0.109,0.009,-0.008,-0.259,0.025,,-0.063,
2010-01-01,-0.031,0.357,0.173,0.156,0.189,0.178,0.122,0.197,0.23,0.136,0.245,0.147,0.229,,0.039,
2015-01-01,0.092,0.452,0.282,0.473,0.25,0.314,0.101,0.34,0.255,0.249,0.423,0.373,0.545,,,
2020-01-01,0.304,0.49,0.326,0.675,0.451,0.519,0.272,0.469,0.37,0.326,0.608,0.558,0.838,,,
2025-01-01,0.517,0.47,0.307,0.878,0.703,0.867,0.427,0.668,0.506,0.435,0.916,0.756,1.083,,,
2030-01-01,0.757,0.514,0.365,0.942,0.812,1.083,0.589,0.88,0.803,0.56,1.055,0.71,1.138,,,
2035-01-01,0.826,0.719,0.425,1.07,0.963,1.208,0.962,1.003,0.93,0.686,1.247,0.872,1.536,,,
2040-01-01,1.04,1.036,0.584,1.305,1.007,1.424,0.97,1.054,1.099,0.814,1.35,1.289,2.028,,,
2045-01-01,1.323,1.37,0.857,1.581,1.205,1.67,1.119,1.074,1.228,0.956,1.355,1.521,2.248,,,
2050-01-01,1.525,1.586,1.181,1.771,1.434,1.922,1.344,1.227,1.4,1.145,1.55,1.671,2.718,,,
