,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.937,-0.831,-0.713,-0.949,-0.501,-0.686,-0.321,-0.442,-0.57,-0.385,-0.722,-0.858,-0.89,,-0.196,
1995-01-01,-0.441,-0.631,-0.359,-0.505,-0.575,-0.546,-0.319,-0.172,-0.506,-0.385,-0.492,-0.403,-0.49,,-0.116,
2000-01-01,-0.07,-0.173,-0.001,-0.207,-0.225,-0.089,-0.082,-0.081,-0.109,-0.182,-0.143,-0.053,-0.09,,-0.027,
2005-01-01,0.234,0.229,0.281,0.371,0.051,0.211,0.04,0.142,0.193,-0.001,0.229,0.132,0.176,,0.073,
2010-01-01,0.604,0.497,0.32,0.456,0.519,0.343,0.204,0.208,0.365,0.287,0.497,0.557,0.552,,0.266,
2015-01-01,0.609,0.909,0.472,0.836,0.731,0.766,0.478,0.344,0.627,0.667,0.63,0.625,0.743,,,
2020-01-01,0.873,0.948,0.816,1.456,0.825,0.919,0.678,0.673,0.804,0.885,0.782,0.769,0.885,,,
2025-01-01,1.154,1.096,0.974,1.589,0.882,1.132,0.927,0.783,1.076,1.272,1.083,1.016,1.233,,,
2030-01-01,1.551,1.575,1.328,1.958,0.71,1.564,1.19,1.076,1.218,1.3,1.386,1.183,1.391,,,
2035-01-01,1.819,2.024,1.687,2.214,1.137,1.796,1.298,1.183,1.276,1.342,1.675,1.438,1.52,,,
2040-01-01,1.943,2.415,2.177,2.251,1.54,1.991,1.532,1.35,1.277,1.351,1.856,1.746,1.831,,,
2045-01-01,2.128,2.577,2.409,2.686,1.754,2.265,1.535,1.539,1.356,1.492,1.951,1.904,2.141,,,
2050-01-01,2.306,2.714,2.564,3.08,2.209,2.245,1.701,1.663,1.326,1.6,2.176,2.195,2.569,,,
