,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.643,0.236,-0.275,-0.259,-0.021,0.575,0.028,0.474,-0.053,0.754,0.335,0.121,0.37,,-0.503,
1995-01-01,0.56,0.445,-0.245,-0.267,-0.036,0.462,0.036,-0.032,-0.16,0.23,0.262,0.061,-0.049,,0.071,
2000-01-01,-0.058,0.247,-0.129,-0.273,0.052,-0.023,0.051,0.208,-0.283,0.127,-0.071,0.003,0.061,,0.21,
2005-01-01,-0.204,-0.026,-0.075,0.11,-0.175,-0.32,0.121,-0.028,-0.011,-0.17,-0.196,-0.162,-0.03,,0.228,
2010-01-01,-0.515,-0.302,0.319,0.156,-0.019,-0.249,-0.011,-0.227,0.181,-0.393,-0.145,-0.044,-0.236,,-0.006,
2015-01-01,-0.425,-0.6,0.406,0.534,0.199,-0.444,-0.225,-0.396,0.325,-0.547,-0.184,0.021,-0.116,,,
2020-01-01,-0.272,-0.874,0.606,0.935,0.462,-0.516,-0.14,-0.384,0.634,-0.835,-0.249,-0.291,-0.62,,,
2025-01-01,-0.445,-0.844,0.665,0.722,0.693,-0.711,-0.277,0.19,0.536,-1.224,-0.328,-0.142,-0.683,,,
2030-01-01,-0.483,-0.978,0.542,0.669,0.646,-1.02,-0.375,0.252,0.364,-1.593,-0.538,-0.278,-0.524,,,
2035-01-01,-0.801,-1.083,0.586,0.655,0.637,-1.042,0.037,0.643,0.467,-1.58,-0.96,-0.76,-0.528,,,
2040-01-01,-0.682,-0.972,0.676,0.732,0.728,-0.934,-0.04,0.647,0.504,-1.632,-0.924,-0.497,-0.405,,,
2045-01-01,-0.886,-0.945,0.969,1.039,0.944,-0.93,0.086,0.356,0.374,-2.007,-1.169,-0.768,-0.704,,,
2050-01-01,-0.875,-0.88,1.208,1.157,1.212,-0.872,-0.042,0.534,0.713,-1.928,-1.173,-0.823,-1.038,,,
