,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.007,-0.151,0.197,0.871,0.746,0.561,0.408,-0.465,0.897,0.477,0.82,0.838,0.516,,-0.214,
1995-01-01,0.224,0.507,0.157,0.966,0.196,0.233,0.267,-0.079,0.459,-0.172,0.358,-0.051,0.191,,-0.466,
2000-01-01,0.096,0.05,-0.12,0.117,-0.237,-0.231,0.313,-0.115,-0.177,0.094,-0.015,-0.071,0.367,,-0.077,
2005-01-01,0.532,-0.407,-0.234,-0.265,-0.252,-0.563,0.232,0.104,0.022,0.425,-0.22,0.156,-0.18,,0.478,
2010-01-01,-0.123,,,-0.356,-0.222,,-0.542,0.277,-0.473,-0.404,-0.506,-0.587,-0.613,,0.279,
2015-01-01,-0.736,,,-1.333,-0.232,,-0.678,0.277,-0.728,-0.421,-0.439,-0.285,-0.281,,,
2020-01-01,-0.812,,,-1.586,-0.393,,-1.041,-0.254,-0.169,-0.897,-0.945,-0.978,-0.829,,,
2025-01-01,-0.752,,,-1.479,-0.958,,-1.042,-0.468,-0.622,-1.095,-1.199,-0.878,-0.334,,,
2030-01-01,-0.554,,,-1.14,-1.189,,-1.141,-0.804,-1.156,-0.839,-1.3,-0.606,-0.143,,,
2035-01-01,-0.081,,,-1.088,-1.457,,-1.456,-0.831,-0.6,-0.852,-1.391,-0.638,-0.8,,,
2040-01-01,-0.527,,,-1.587,-1.528,,-1.646,-0.219,-1.52,-0.697,-1.351,0.025,-0.823,,,
2045-01-01,-1.322,,,-2.053,-2.156,,-1.02,0.054,-1.583,-0.793,-1.431,-0.387,-1.005,,,
2050-01-01,-1.841,,,-2.979,-2.22,,-0.627,-0.343,-1.634,-0.192,-1.099,-0.519,-1.859,,,
