,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.142,-0.383,0.521,0.543,1.292,0.78,0.54,-0.471,0.405,0.927,1.344,1.181,0.954,,-1.251,
1995-01-01,0.207,0.25,0.262,1.331,0.282,0.435,0.383,0.252,0.28,-0.009,0.275,0.397,0.851,,-0.616,
2000-01-01,0.296,0.039,-0.003,0.135,-0.133,-0.24,0.542,-0.023,-0.687,0.538,-0.388,-0.329,0.663,,0.032,
2005-01-01,0.536,0.094,-0.781,-0.123,-0.223,-0.974,0.201,0.129,0.141,0.64,-0.184,0.211,-0.327,,0.971,
2010-01-01,-0.142,,,-0.143,-0.723,,-0.866,0.345,0.018,-1.098,-0.901,-0.791,-1.275,,0.864,
2015-01-01,-0.755,,,-1.743,-0.496,,-0.801,-0.232,-0.157,-0.998,-0.145,-0.67,-0.866,,,
2020-01-01,-0.888,,,-2.078,-1.094,,-1.402,-0.369,0.545,-2.006,-0.393,-1.586,-2.03,,,
2025-01-01,-0.638,,,-2.496,-2.159,,-1.725,-0.433,-0.184,-2.05,-1.25,-1.299,-1.051,,,
2030-01-01,-0.083,,,-2.045,-2.418,,-1.969,-0.702,-0.758,-1.792,-1.007,-0.694,-0.437,,,
2035-01-01,0.427,,,-1.881,-2.791,,-2.109,-0.764,0.223,-2.112,-1.921,-0.672,-1.882,,,
2040-01-01,-0.035,,,-2.543,-3.616,,-2.485,-0.481,-0.793,-1.649,-1.76,0.384,-1.684,,,
2045-01-01,-1.175,,,-3.621,-4.424,,-1.735,-0.56,-0.967,-2.05,-1.845,-0.656,-2.143,,,
2050-01-01,-1.936,,,-5.303,-5.081,,-1.589,-0.975,-0.572,-1.639,-1.834,-1.299,-3.639,,,
