,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.86,-0.551,-4.112,-3.807,1.599,-0.846,1.602,-1.875,-0.917,1.55,0.419,-2.177,-0.803,,,-0.911
1995-01-01,1.782,0.079,-5.212,-2.252,2.28,0.877,1.703,-0.485,0.518,0.887,0.521,-2.964,-2.719,,,-3.502
2000-01-01,0.956,0.463,-3.144,0.298,0.97,1.308,-0.545,1.095,1.479,-0.874,-0.746,-1.091,-2.123,,,-0.544
2005-01-01,-0.168,0.41,2.088,0.147,-0.303,0.907,-0.044,1.023,-0.216,-1.464,-1.463,0.171,-0.234,,,1.674
2010-01-01,-2.239,-0.82,5.181,2.907,-3.986,-0.255,-0.988,-0.415,-1.255,-0.197,-0.543,1.922,0.976,,,3.283
2015-01-01,-1.191,0.419,5.199,2.707,-0.56,-1.991,-1.727,0.658,0.391,0.097,1.812,4.139,4.902,,,
2020-01-01,-1.646,0.561,1.493,1.506,4.001,-2.946,-0.546,-0.047,1.193,-1.794,4.034,4.463,6.479,,,
2025-01-01,0.749,1.035,0.113,3.158,6.369,-2.466,0.159,-1.226,2.47,-2.456,8.486,4.625,3.359,,,
2030-01-01,1.46,2.38,-1.77,4.874,10.014,-2.538,1.363,-2.35,3.4,-1.446,10.384,3.849,3.037,,,
2035-01-01,0.336,2.893,-1.358,8.221,8.699,-0.574,3.004,-3.642,2.255,-0.123,9.004,3.122,3.17,,,
2040-01-01,1.978,4.994,-1.743,10.455,6.567,1.779,5.397,-3.833,1.598,3.32,8.644,5.498,3.373,,,
2045-01-01,1.38,9.467,0.373,10.674,8.354,3.736,10.417,-2.619,1.149,2.234,8.004,7.863,5.374,,,
2050-01-01,1.275,10.248,1.699,9.085,8.339,8.11,10.195,0.296,4.292,1.745,7.211,7.139,3.894,,,
