,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.908,-0.78,-0.765,-0.712,-0.5,-0.73,-0.346,-0.412,-0.68,-0.313,-0.831,-0.719,-0.839,,-0.126,
1995-01-01,-0.368,-0.626,-0.26,-0.382,-0.491,-0.541,-0.302,-0.222,-0.551,-0.235,-0.575,-0.275,-0.461,,-0.065,
2000-01-01,-0.116,-0.172,0.057,-0.223,-0.097,-0.112,-0.043,-0.15,-0.126,-0.054,-0.162,-0.067,-0.099,,-0.02,
2005-01-01,0.187,0.204,0.269,0.164,0.193,0.217,0.02,0.115,0.178,0.094,0.225,-0.02,0.203,,0.02,
2010-01-01,0.564,0.487,0.284,0.293,0.38,0.405,0.204,0.341,0.409,0.15,0.627,0.502,0.43,,0.19,
2015-01-01,0.641,0.886,0.416,0.86,0.515,0.761,0.467,0.328,0.769,0.357,0.717,0.578,0.765,,,
2020-01-01,0.984,0.996,0.505,1.359,0.688,0.859,0.731,0.683,1.012,0.443,1.024,0.941,1.173,,,
2025-01-01,1.398,1.123,0.477,1.976,0.811,1.172,0.929,0.958,1.279,0.655,1.266,1.212,1.696,,,
2030-01-01,1.839,1.45,0.579,2.5,1.157,1.579,0.998,1.169,1.454,0.822,1.463,1.39,2.345,,,
2035-01-01,2.296,1.815,0.686,2.958,1.672,1.897,1.233,1.654,1.679,1.141,1.875,1.811,2.753,,,
2040-01-01,2.762,2.116,0.886,3.323,2.021,2.187,1.271,1.943,1.869,1.35,2.03,2.154,3.215,,,
2045-01-01,3.195,2.583,1.569,3.383,2.472,2.614,1.528,2.051,2.15,1.637,2.224,2.404,3.765,,,
2050-01-01,3.541,3.071,2.149,3.558,2.836,2.848,1.892,2.379,2.485,1.852,2.481,2.831,4.243,,,
