,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,674.296,727.288,780.72,751.429,718.116,695.095,730.746,722.494,760.388,755.688,772.799,749.677,745.892,,,688.739
1990-01-01,749.37,739.033,715.376,751.429,718.116,781.945,807.656,761.42,718.863,747.768,772.799,739.426,745.892,,,688.739
1995-01-01,750.192,754.825,714.679,770.282,755.816,781.945,795.947,739.923,718.863,694.437,747.929,739.426,760.597,,,766.427
2000-01-01,750.553,754.825,714.679,731.49,755.816,694.15,698.338,714.687,766.305,694.437,732.959,713.898,699.996,,,759.832
2005-01-01,724.569,731.607,751.624,731.49,723.526,694.15,698.338,714.687,755.811,743.78,732.959,713.898,699.996,,,759.832
2010-01-01,724.569,710.238,747.372,717.852,723.526,717.248,720.399,743.466,755.811,743.78,706.189,757.749,751.624,,,754.127
2015-01-01,725.792,710.238,747.372,717.852,776.908,807.29,720.399,775.146,695.782,791.931,706.189,757.749,767.825,,,754.127
2020-01-01,725.792,783.072,767.776,767.866,829.724,778.978,749.47,787.354,695.782,793.688,766.5,836.484,695.965,,,
2025-01-01,787.907,766.97,815.302,795.318,851.574,778.978,757.53,743.117,727.157,784.463,835.656,735.906,695.965,,,
2030-01-01,764.96,765.237,740.514,733.227,804.166,780.53,753.417,743.117,711.883,748.663,758.034,735.906,705.013,,,
2035-01-01,764.96,751.78,740.514,733.227,804.166,793.61,753.417,774.836,711.883,697.336,758.034,777.419,713.104,,,
2040-01-01,758.831,733.802,832.315,735.045,785.451,709.378,776.875,696.409,738.703,697.336,834.87,797.322,726.51,,,
2045-01-01,741.848,733.802,805.79,675.886,785.451,709.378,789.911,696.409,730.447,752.42,834.87,823.34,753.531,,,
2050-01-01,741.848,795.082,676.536,675.886,862.209,752.411,716.329,750.108,730.447,754.018,712.364,748.663,694.951,,,
2055-01-01,813.785,741.473,676.536,783.332,787.62,752.411,716.329,789.797,732.43,737.902,712.364,748.663,694.951,,,
