,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.365,0.331,-0.138,-0.399,-1.467,0.288,-1.218,-0.26,-0.495,0.047,-0.156,0.401,-0.168,,,
2010-01-01,0.028,-0.101,0.247,-0.445,0.215,0.04,0.365,0.179,-0.042,-0.054,-0.056,0.003,-0.06,,,
2015-01-01,0.337,-0.23,-0.109,0.844,1.252,-0.328,0.853,0.081,0.537,0.007,0.213,-0.404,0.229,,,
2020-01-01,-0.398,0.721,-0.237,1.524,0.046,0.277,1.267,-0.258,0.747,0.68,0.686,-0.756,1.438,,,
2025-01-01,-0.116,1.228,0.396,0.823,-0.308,0.638,1.692,-0.438,0.469,0.378,1.48,0.475,1.602,,,
2030-01-01,0.298,1.209,0.505,0.819,0.283,0.708,1.689,-0.104,0.303,0.574,1.932,1.194,1.27,,,
2035-01-01,-0.16,1.33,0.928,1.584,0.057,0.268,1.327,0.211,0.03,0.171,1.856,0.626,1.443,,,
2040-01-01,0.09,2.092,0.587,1.704,-0.04,1.437,1.903,-0.345,0.182,0.375,0.917,0.736,0.664,,,
2045-01-01,0.511,1.559,0.087,1.844,0.016,1.122,2.519,-0.534,0.006,0.847,1.042,-0.1,0.313,,,
2050-01-01,-0.176,0.562,0.978,0.798,-0.063,1.203,1.562,-0.714,-0.837,0.17,2.454,0.188,1.019,,,
2055-01-01,-0.361,0.83,0.755,0.427,-0.312,2.152,1.233,-0.792,-0.553,0.023,1.699,1.071,1.612,,,
