,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,475.423,520.659,585.629,483.158,452.226,405.316,525.391,431.349,427.914,519.069,495.368,467.512,482.342,,,518.228
1990-01-01,475.423,488.19,473.535,483.158,516.417,550.87,570.174,548.985,427.914,496.231,581.687,467.512,482.342,,,518.228
1995-01-01,407.376,437.472,473.535,523.866,571.968,548.084,459.614,474.457,536.706,496.231,581.687,469.754,539.122,,,553.112
2000-01-01,407.376,430.548,506.933,523.866,636.496,548.084,459.614,474.457,536.706,490.729,503.034,469.754,494.137,,,553.112
2005-01-01,445.631,430.548,455.969,486.46,560.341,417.162,604.058,521.336,566.048,490.729,503.034,477.093,482.372,,,569.367
2010-01-01,445.631,506.18,455.969,486.46,377.052,417.162,436.35,520.483,519.336,533.564,413.371,477.093,482.372,,,389.752
2015-01-01,462.881,443.588,539.982,504.582,377.052,604.873,436.35,520.483,476.927,464.999,413.371,662.834,528.866,,,389.752
2020-01-01,462.881,443.588,561.055,529.385,586.718,549.09,462.476,535.951,469.125,464.999,584.601,523.768,528.866,,,
2025-01-01,637.692,567.775,561.055,529.385,605.892,442.188,462.476,535.951,469.125,526.195,525.639,472.207,539.084,,,
2030-01-01,545.365,561.256,546.069,535.03,605.892,442.188,492.508,486.825,567.223,438.329,445.974,472.207,486.669,,,
2035-01-01,545.365,524.756,521.441,444.156,608.316,542.678,492.508,486.825,567.223,438.329,445.974,512.582,486.669,,,
2040-01-01,517.591,501.754,521.441,377.071,608.316,413.541,480.083,533.394,407.614,529.678,619.48,512.582,502.007,,,
2045-01-01,498.433,501.754,477.747,377.071,672.848,413.541,480.083,420.1,407.614,447.736,562.709,498.487,571.985,,,
2050-01-01,498.433,555.86,477.747,453.774,642.777,454.956,476.737,420.1,631.195,447.736,417.092,385.978,416.102,,,
2055-01-01,644.29,555.86,464.211,478.088,489.639,454.956,471.891,541.515,631.195,414.11,417.092,385.978,416.102,,,
