,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.635,-0.512,-0.635,-0.648,-0.428,-0.522,-0.121,-0.336,-0.242,-0.226,-0.371,-0.511,-0.649,,-0.176,
1995-01-01,-0.299,-0.362,-0.389,-0.434,-0.264,-0.39,-0.216,-0.16,-0.115,-0.24,-0.313,-0.304,-0.381,,-0.132,
2000-01-01,-0.044,-0.088,-0.116,-0.152,-0.02,-0.13,-0.226,-0.066,-0.019,-0.12,-0.153,-0.033,-0.075,,-0.017,
2005-01-01,0.18,0.108,0.233,0.133,0.109,0.126,-0.077,0.034,0.079,-0.106,0.033,0.141,0.171,,-0.012,
2010-01-01,0.339,0.314,0.454,0.405,0.267,0.327,0.158,0.162,0.115,0.232,0.266,0.311,0.414,,0.337,
2015-01-01,0.46,0.539,0.453,0.696,0.337,0.589,0.482,0.366,0.182,0.46,0.538,0.396,0.52,,,
2020-01-01,0.613,0.736,0.543,0.952,0.372,0.73,0.651,0.446,0.277,0.731,0.679,0.464,0.591,,,
2025-01-01,0.799,0.876,0.644,1.097,0.532,0.927,0.871,0.54,0.564,1.174,0.922,0.682,0.726,,,
2030-01-01,1.062,1.124,0.727,1.261,0.666,1.163,0.923,0.627,0.822,1.164,1.224,0.833,0.989,,,
2035-01-01,1.18,1.449,1.015,1.391,0.958,1.308,0.971,0.761,0.986,1.254,1.422,1.072,1.37,,,
2040-01-01,1.21,1.601,1.194,1.5,1.218,1.402,1.152,0.965,1.049,1.224,1.633,1.261,1.691,,,
2045-01-01,1.268,1.737,1.221,1.574,1.32,1.519,1.246,1.066,1.014,1.176,1.845,1.372,1.99,,,
2050-01-01,1.326,1.8,1.492,1.739,1.481,1.742,1.337,1.28,0.966,1.194,1.876,1.508,2.16,,,
