,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.147,0.28,0.741,2.988,1.091,1.909,1.631,-0.316,0.872,1.332,-0.253,1.146,0.459,,0.519,
1995-01-01,0.135,1.331,0.799,1.861,0.673,1.728,1.163,-0.796,0.898,0.546,-0.162,-0.089,-0.218,,0.058,
2000-01-01,0.043,0.89,0.193,0.043,-0.227,0.478,0.687,-0.637,-0.07,0.215,-0.189,-0.067,-0.012,,-0.057,
2005-01-01,0.81,0.404,-0.529,-1.431,-0.333,-0.0,0.127,0.109,0.26,0.386,-0.195,-0.005,-0.207,,-0.131,
2010-01-01,-0.326,-1.108,-0.23,-1.555,-0.211,-1.253,-1.128,0.872,-0.461,-0.642,0.204,-0.731,-0.223,,-0.388,
2015-01-01,-0.809,-1.797,-0.974,-1.905,-0.993,-2.861,-2.481,0.768,-1.499,-1.837,0.595,-0.254,0.201,,,
2020-01-01,-1.245,-1.852,-2.11,-2.663,-1.188,-3.695,-2.903,0.731,-1.272,-2.604,-0.538,-1.141,0.454,,,
2025-01-01,-1.394,-2.313,-3.307,-3.377,-2.53,-5.074,-2.952,-0.026,-2.024,-3.454,-1.291,-1.084,1.309,,,
2030-01-01,-0.527,-2.348,-5.163,-4.984,-4.001,-6.082,-2.929,-1.176,-1.966,-3.643,-2.113,-0.766,0.813,,,
2035-01-01,-0.887,-2.414,-6.495,-6.553,-5.067,-6.851,-2.612,-0.362,-1.062,-2.983,-3.55,-1.493,0.83,,,
2040-01-01,-1.119,-2.323,-8.161,-7.949,-6.956,-7.737,-3.446,0.113,-1.405,-3.83,-3.805,-0.97,0.472,,,
2045-01-01,-1.189,-1.792,-9.467,-9.306,-8.286,-8.421,-3.796,0.754,-1.078,-4.716,-3.48,-1.338,-0.05,,,
2050-01-01,-1.188,-1.588,-10.426,-10.549,-8.901,-9.028,-4.459,0.87,-1.665,-4.969,-3.282,-1.591,-0.015,,,
