,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,599.336,494.782,701.6,756.071,623.672,608.954,715.655,684.666,670.929,804.316,723.268,679.782,634.96,,,668.923
1990-01-01,715.34,714.936,685.832,756.071,623.672,803.142,613.559,684.666,642.586,706.745,723.268,679.782,630.892,,,668.923
1995-01-01,715.34,818.623,685.832,764.339,767.184,803.142,613.559,761.8,642.586,706.745,746.158,721.091,630.892,,,744.106
2000-01-01,809.478,850.99,725.448,602.518,767.184,560.29,708.422,711.034,735.853,754.314,690.404,723.726,726.436,,,733.723
2005-01-01,749.794,766.555,725.448,602.518,727.106,560.29,708.422,711.034,735.853,754.314,690.404,759.323,750.311,,,733.723
2010-01-01,715.38,734.68,733.265,716.952,727.106,819.576,805.316,689.228,757.071,594.493,705.718,675.858,804.029,,,683.012
2015-01-01,629.264,616.46,657.998,716.952,679.496,760.027,750.488,672.992,730.542,594.493,636.201,675.858,737.9,,,683.012
2020-01-01,629.264,616.46,657.998,792.535,679.496,760.027,605.434,672.992,658.378,815.481,636.201,718.621,737.9,,,
2025-01-01,700.299,736.498,683.114,651.689,788.635,689.011,605.434,685.253,658.378,766.602,703.483,718.621,771.806,,,
2030-01-01,700.299,739.286,750.765,651.689,791.583,689.011,738.773,561.969,794.621,766.602,703.483,804.739,793.541,,,
2035-01-01,750.999,739.286,750.765,836.631,764.156,730.366,701.951,561.969,793.71,722.97,752.522,784.464,808.055,,,
2040-01-01,750.999,807.36,655.246,737.623,764.156,779.552,646.267,622.458,793.71,722.97,716.488,726.418,836.442,,,
2045-01-01,780.916,672.03,630.584,737.623,775.803,699.366,646.267,745.264,848.56,733.587,716.488,726.418,649.57,,,
2050-01-01,731.183,672.03,630.584,811.99,778.603,699.366,828.846,735.643,782.013,641.172,809.276,748.652,649.57,,,
2055-01-01,721.87,719.786,675.047,756.022,876.504,785.86,828.846,692.407,760.17,641.172,514.224,787.001,650.28,,,
