,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.552,-0.46,-0.487,-0.5,-0.407,-0.494,-0.161,-0.265,-0.287,-0.198,-0.317,-0.345,-0.412,,-0.146,
1995-01-01,-0.267,-0.308,-0.282,-0.318,-0.261,-0.381,-0.153,-0.098,-0.14,-0.182,-0.279,-0.191,-0.207,,-0.069,
2000-01-01,-0.063,-0.126,-0.054,-0.103,-0.082,-0.139,-0.142,-0.02,-0.047,-0.069,-0.156,-0.029,-0.063,,0.037,
2005-01-01,0.115,0.04,0.165,0.101,0.114,0.109,0.022,0.05,0.072,-0.061,-0.011,0.048,0.073,,0.012,
2010-01-01,0.284,0.321,0.308,0.274,0.271,0.353,0.111,0.122,0.155,0.183,0.235,0.182,0.222,,0.165,
2015-01-01,0.483,0.532,0.351,0.546,0.366,0.551,0.324,0.211,0.248,0.326,0.528,0.335,0.386,,,
2020-01-01,0.622,0.806,0.434,0.8,0.455,0.647,0.405,0.301,0.377,0.399,0.805,0.393,0.597,,,
2025-01-01,0.837,0.979,0.515,0.909,0.551,0.808,0.442,0.479,0.502,0.6,1.104,0.735,0.774,,,
2030-01-01,1.03,1.062,0.627,1.181,0.723,0.936,0.607,0.655,0.676,0.605,1.28,0.85,1.086,,,
2035-01-01,1.217,1.205,0.8,1.359,0.936,1.082,0.666,0.788,0.81,0.746,1.464,0.985,1.314,,,
2040-01-01,1.429,1.272,1.059,1.538,1.25,1.254,0.946,0.969,0.879,0.83,1.587,1.222,1.563,,,
2045-01-01,1.568,1.459,1.328,1.676,1.541,1.437,1.211,1.135,1.059,0.935,1.668,1.311,1.863,,,
2050-01-01,1.85,1.688,1.599,1.821,1.757,1.74,1.365,1.308,1.15,1.099,1.842,1.59,2.13,,,
