,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,1027.113,1089.456,1030.122,1182.526,1136.359,951.659,1060.84,1098.033,1132.111,1147.238,1197.021,1176.111,1115.236,,,1124.573
1990-01-01,1027.113,1089.456,1191.163,1182.526,1100.817,1110.336,981.187,1153.88,1034.076,1153.829,1031.972,1047.633,1115.236,,,1142.395
1995-01-01,1175.863,1149.286,1191.163,1194.142,1100.817,1199.75,981.187,1028.026,1034.076,1059.349,1031.972,1047.633,1162.086,,,1231.988
2000-01-01,1049.992,1214.359,1131.228,1016.16,1205.057,1188.335,1229.912,1028.026,1069.654,1059.349,1050.122,1188.216,1070.346,,,1116.675
2005-01-01,1049.992,1061.725,1083.843,1016.16,1046.127,1130.641,1248.955,1150.353,1069.654,1123.038,1050.122,1188.216,1070.346,,,991.397
2010-01-01,1166.34,1061.725,1083.843,1119.204,1046.127,1130.641,1163.921,1184.886,1253.257,1123.038,1234.357,1091.057,1189.358,,,991.397
2015-01-01,1166.34,,,1119.204,1194.617,,1163.921,1186.719,1237.095,1164.084,1234.357,1091.057,1107.316,,,1231.499
2020-01-01,1208.031,,,1053.269,1194.617,,1246.377,1112.964,1237.095,1015.632,1103.303,1112.853,1107.316,,,
2025-01-01,1169.897,,,1053.269,1213.19,,1109.648,1112.964,1108.435,1015.632,1103.303,1112.853,1109.622,,,
2030-01-01,1169.897,,,1134.544,1204.446,,1109.648,1130.347,1100.071,1126.717,1256.332,1235.905,1116.037,,,
2035-01-01,1189.314,,,941.473,1185.573,,1236.435,1130.347,1100.071,1126.717,1207.962,1257.353,1110.739,,,
2040-01-01,1221.327,,,941.473,1185.573,,1236.435,1141.382,1226.275,1158.878,1207.962,1288.448,1085.705,,,
2045-01-01,1062.093,,,1182.879,1200.628,,1255.721,1065.386,1146.074,1125.262,1296.318,1145.084,1085.705,,,
2050-01-01,1062.093,,,1070.672,1200.628,,1322.245,960.527,1146.074,1092.703,1305.716,1145.084,1272.708,,,
2055-01-01,1235.709,,,1070.672,1240.147,,1099.993,960.527,1104.874,1092.703,1225.661,1201.892,1296.41,,,
