,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.206,0.021,0.498,1.408,0.658,-0.259,0.737,-0.317,0.549,0.849,0.295,-0.128,1.999,,0.905,
1995-01-01,0.208,-0.213,0.283,0.671,1.167,0.123,1.297,-0.034,0.337,1.517,0.447,0.027,0.979,,1.155,
2000-01-01,0.03,-0.325,-0.138,0.395,0.825,-0.299,0.87,-0.23,0.441,0.243,0.757,0.176,0.167,,0.307,
2005-01-01,-0.257,-0.177,-0.47,-0.546,-0.072,-0.211,-0.527,-0.238,-0.009,-0.244,-0.257,-0.135,-0.276,,-1.094,
2010-01-01,-0.312,0.196,-0.049,-0.853,-1.195,0.326,-0.738,0.01,-0.186,-0.682,-0.378,-0.05,-1.056,,-1.272,
2015-01-01,0.126,0.499,-0.123,-1.076,-1.382,0.321,-1.639,0.808,-1.133,-1.684,-0.864,0.11,-1.813,,,
2020-01-01,0.732,0.806,-0.297,-0.643,-1.065,-0.11,-1.655,0.852,-1.486,-0.908,-1.229,-0.291,-2.26,,,
2025-01-01,1.232,1.17,-0.155,-1.11,-0.054,-0.379,-1.555,0.072,-1.708,-1.89,-1.68,-0.45,-2.995,,,
2030-01-01,1.968,0.909,-0.558,-1.315,0.195,-0.504,-1.087,0.012,-1.709,-1.534,-1.75,-0.713,-3.756,,,
2035-01-01,1.768,0.452,0.232,-1.532,0.36,-1.625,-1.381,-0.625,-1.372,-2.05,-0.821,-0.993,-2.749,,,
2040-01-01,1.177,0.379,0.706,-2.116,0.294,-1.194,-1.751,-1.246,-1.02,-3.12,-1.582,-0.28,-2.645,,,
2045-01-01,0.958,-0.1,0.009,-1.823,0.32,-1.757,-2.513,-1.079,-0.65,-2.699,-1.129,-0.904,-4.005,,,
2050-01-01,0.577,0.199,0.048,-1.895,0.312,-2.524,-3.27,-1.157,-0.389,-2.623,-1.434,-0.87,-3.937,,,
