,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.221,-0.167,0.609,1.305,0.694,0.781,-0.035,-0.88,0.716,0.677,0.624,1.093,0.73,,0.126,
1995-01-01,0.394,0.475,0.159,1.511,0.429,0.294,0.12,0.184,0.733,0.551,-0.239,-0.026,0.392,,0.136,
2000-01-01,0.689,-0.064,-0.208,0.34,-0.189,-0.31,0.427,-0.536,0.015,0.581,-0.328,-0.025,0.249,,-0.097,
2005-01-01,0.505,-0.244,-0.56,-0.365,-0.122,-0.765,0.346,0.063,0.356,0.799,-0.048,0.114,-0.664,,-0.092,
2010-01-01,-0.554,,,-0.752,-0.411,,-0.205,0.568,-0.51,-0.868,-0.253,-0.649,-0.662,,-0.073,
2015-01-01,-1.255,,,-2.039,-0.4,,-0.654,0.601,-1.31,-1.739,0.244,-0.508,-0.045,,,
2020-01-01,-1.387,,,-2.312,-0.387,,-1.538,0.441,-0.367,-2.94,0.243,-1.158,-0.087,,,
2025-01-01,-0.909,,,-2.145,-1.657,,-1.829,0.024,-1.108,-3.274,0.082,-1.302,1.027,,,
2030-01-01,-0.328,,,-2.078,-1.644,,-2.164,0.371,-1.502,-2.544,-0.057,-0.61,1.483,,,
2035-01-01,0.002,,,-1.909,-2.323,,-2.837,0.277,-0.47,-2.724,-0.474,-0.269,0.753,,,
2040-01-01,-0.295,,,-2.539,-2.956,,-2.77,1.003,-2.05,-2.45,-0.687,0.35,0.715,,,
2045-01-01,-0.45,,,-4.398,-3.698,,-2.201,1.169,-2.19,-3.236,-1.013,0.426,0.272,,,
2050-01-01,-0.918,,,-5.538,-4.218,,-2.049,0.091,-2.533,-2.914,-0.676,-0.056,-0.967,,,
