,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,26.474,26.543,26.959,26.777,27.229,27.164,27.384,26.992,27.079,27.177,26.886,,27.398,
1990-01-01,,,26.944,26.739,27.132,26.777,27.229,27.164,27.245,27.134,27.045,27.288,26.778,,26.775,
1995-01-01,,,27.176,27.438,27.386,27.037,26.944,27.68,27.422,27.684,27.293,27.288,27.76,,27.867,
2000-01-01,,,28.159,27.438,27.386,28.165,27.551,27.691,27.481,27.684,27.437,27.115,27.76,,27.867,
2005-01-01,,,28.159,27.838,27.361,28.165,27.555,27.692,27.739,27.754,28.014,27.286,27.408,,27.465,
2010-01-01,,,27.908,28.383,27.86,27.92,28.126,27.692,27.739,27.754,28.014,27.816,27.895,,27.465,
2015-01-01,,,27.94,28.383,28.676,27.92,28.126,27.679,27.751,27.76,27.88,28.79,28.276,,27.925,
2020-01-01,28.658,27.659,27.94,28.558,28.676,28.511,28.106,28.154,28.264,28.068,28.332,28.79,28.499,,,
2025-01-01,28.658,28.162,27.657,28.558,28.188,28.511,27.902,28.305,28.264,28.108,28.565,28.0,28.499,,,
2030-01-01,28.703,29.195,27.889,28.799,28.255,28.133,27.902,28.305,28.213,28.108,29.214,28.612,28.919,,,
2035-01-01,28.753,29.195,27.889,28.799,28.552,29.344,27.804,28.293,28.239,28.434,29.214,28.612,28.919,,,
2040-01-01,28.753,28.526,28.125,29.067,28.998,29.348,28.769,28.293,29.367,28.434,29.638,28.226,28.856,,,
2045-01-01,28.825,29.253,29.186,29.19,28.998,29.743,28.769,28.942,29.367,28.683,29.638,29.249,29.728,,,
2050-01-01,28.825,29.253,29.186,29.366,29.029,30.109,28.885,28.942,29.506,28.707,29.526,29.249,29.874,,,
2055-01-01,29.151,29.083,29.106,29.396,29.529,30.109,28.885,28.873,29.506,28.824,29.84,29.54,30.07,,,
