,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.757,-0.702,-0.572,-0.787,-0.477,-0.635,-0.132,-0.32,-0.341,-0.275,-0.489,-0.668,-0.758,,-0.24,
1995-01-01,-0.373,-0.484,-0.333,-0.537,-0.342,-0.485,-0.223,-0.133,-0.236,-0.296,-0.383,-0.367,-0.473,,-0.139,
2000-01-01,-0.078,-0.152,-0.071,-0.218,-0.096,-0.137,-0.177,0.008,-0.058,-0.131,-0.187,-0.063,-0.132,,0.015,
2005-01-01,0.179,0.093,0.282,0.147,0.101,0.152,-0.034,0.1,0.08,-0.062,0.063,0.123,0.142,,0.05,
2010-01-01,0.428,0.456,0.334,0.406,0.349,0.398,0.082,0.172,0.172,0.241,0.358,0.411,0.461,,0.314,
2015-01-01,0.6,0.788,0.361,0.988,0.465,0.707,0.484,0.173,0.383,0.524,0.638,0.564,0.761,,,
2020-01-01,0.839,1.082,0.49,1.32,0.589,0.789,0.634,0.234,0.568,0.557,0.987,0.672,1.068,,,
2025-01-01,1.117,1.264,0.443,1.538,0.637,1.03,0.783,0.535,0.813,0.878,1.327,1.055,1.337,,,
2030-01-01,1.427,1.397,0.663,1.885,0.888,1.289,1.062,0.791,1.029,0.893,1.578,1.186,1.736,,,
2035-01-01,1.686,1.682,0.855,2.058,1.194,1.471,1.119,1.143,1.261,1.068,1.893,1.39,1.957,,,
2040-01-01,2.066,1.769,1.113,2.34,1.655,1.701,1.408,1.475,1.284,1.225,2.062,1.609,2.251,,,
2045-01-01,2.313,2.051,1.612,2.501,2.069,1.981,1.765,1.62,1.593,1.354,2.133,1.725,2.788,,,
2050-01-01,2.677,2.414,1.929,2.707,2.238,2.33,1.98,1.856,1.726,1.556,2.332,2.11,3.126,,,
