,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.884,-0.576,0.149,0.569,0.902,0.225,-0.301,-0.301,1.218,1.485,2.069,0.597,-0.159,,-0.725,
1995-01-01,0.529,0.732,0.035,0.653,0.145,-0.05,-0.499,0.571,0.051,-0.076,0.515,0.464,0.143,,-1.127,
2000-01-01,0.865,0.615,0.099,-0.216,-0.347,0.341,-0.049,0.284,-0.96,-0.014,-0.216,0.173,0.867,,-0.019,
2005-01-01,1.346,-0.772,-0.282,0.383,-0.388,-0.516,0.069,0.301,0.385,-0.381,-0.661,0.243,0.33,,1.27,
2010-01-01,-0.352,,,-0.326,-0.059,,0.235,-0.031,-0.534,-0.823,-1.224,-0.659,-0.749,,0.601,
2015-01-01,-1.505,,,-1.063,-0.253,,0.546,-0.825,-0.16,-0.192,-0.483,-0.818,-0.432,,,
2020-01-01,-1.86,,,-0.873,-0.029,,0.071,-1.128,0.162,-0.428,-1.383,-1.168,-1.299,,,
2025-01-01,-1.673,,,-0.835,-0.11,,-0.226,-0.961,-0.681,-0.123,-1.885,-0.945,-0.967,,,
2030-01-01,-0.26,,,0.51,-1.065,,-0.632,-2.02,-1.244,-0.901,-2.491,-0.49,-1.128,,,
2035-01-01,0.03,,,0.485,-0.911,,-1.214,-1.889,-0.277,-1.172,-3.201,-0.291,-2.389,,,
2040-01-01,-0.539,,,-0.061,-1.789,,-2.853,-0.768,-0.903,-1.064,-2.503,-0.05,-3.181,,,
2045-01-01,-1.696,,,-0.998,-2.189,,-2.371,-1.043,-0.592,-1.14,-2.12,-1.132,-3.754,,,
2050-01-01,-2.861,,,-2.442,-2.213,,-2.579,-0.226,-0.457,-0.554,-2.084,-1.763,-4.495,,,
