,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.498,-0.232,-0.166,-0.345,-0.109,-0.347,-0.021,-0.41,-0.36,0.061,0.113,-0.239,-0.262,,-0.182,
1995-01-01,-0.266,-0.018,-0.161,-0.282,-0.013,-0.217,-0.034,-0.28,-0.229,-0.1,-0.081,0.207,-0.075,,0.07,
2000-01-01,0.028,-0.045,-0.053,-0.125,0.029,-0.055,-0.106,0.067,0.028,0.014,-0.042,-0.142,-0.056,,0.009,
2005-01-01,0.064,0.017,0.073,0.107,0.086,0.145,-0.066,0.102,0.168,-0.121,-0.086,0.043,0.111,,0.07,
2010-01-01,0.342,0.171,0.095,0.268,0.028,0.207,0.028,0.144,0.15,0.067,-0.039,0.121,0.163,,0.033,
2015-01-01,0.33,0.108,0.213,0.376,-0.021,0.266,0.199,0.378,0.243,0.079,0.135,0.011,0.12,,,
2020-01-01,0.415,0.357,0.257,0.473,0.095,0.288,0.293,0.325,0.185,0.037,0.249,0.315,0.175,,,
2025-01-01,0.622,0.423,0.299,0.56,0.165,0.238,0.201,0.586,-0.044,0.133,0.369,0.454,0.094,,,
2030-01-01,0.68,0.426,0.399,0.626,0.34,0.22,0.162,0.865,0.076,0.07,0.43,0.763,0.266,,,
2035-01-01,0.888,0.538,0.381,0.757,0.387,0.265,0.196,0.871,0.133,0.128,0.426,0.874,0.414,,,
2040-01-01,0.985,0.61,0.482,0.858,0.529,0.316,0.175,1.134,0.28,0.157,0.355,0.787,0.436,,,
2045-01-01,1.004,0.671,0.511,0.822,0.548,0.436,0.301,1.105,0.592,0.127,0.362,0.749,0.655,,,
2050-01-01,1.142,0.829,0.711,0.886,0.636,0.635,0.397,1.178,0.915,0.229,0.318,0.948,0.741,,,
