,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.295,0.073,0.573,1.461,0.617,0.056,0.904,-0.374,0.556,0.702,0.286,0.035,1.883,,0.976,
1995-01-01,0.119,-0.411,0.187,0.569,1.337,0.42,1.661,-0.324,0.287,1.51,0.509,0.031,1.106,,1.301,
2000-01-01,0.006,-0.482,-0.121,0.503,1.084,-0.355,0.886,-0.438,0.42,0.416,0.935,0.007,0.119,,0.324,
2005-01-01,-0.455,-0.089,-0.442,-0.546,-0.108,-0.299,-0.889,-0.284,0.141,-0.122,-0.253,-0.352,0.025,,-1.295,
2010-01-01,-0.351,0.282,-0.134,-0.861,-1.27,0.069,-0.779,0.369,-0.129,-0.826,-0.406,0.038,-0.874,,-1.306,
2015-01-01,0.386,0.627,-0.063,-1.125,-1.66,0.108,-1.783,1.051,-1.274,-1.68,-1.07,0.242,-2.259,,,
2020-01-01,1.073,0.832,-0.443,-0.629,-1.923,-0.232,-1.645,1.11,-1.638,-1.128,-1.393,0.004,-2.586,,,
2025-01-01,1.623,1.197,-0.52,-1.291,-0.586,-0.554,-1.203,0.411,-1.895,-2.01,-2.08,-0.287,-3.555,,,
2030-01-01,2.416,0.994,-1.444,-1.76,-0.129,-0.426,-0.671,-0.059,-1.709,-1.524,-2.135,-0.626,-4.397,,,
2035-01-01,2.027,0.683,-0.677,-2.08,0.386,-1.887,-1.11,-0.527,-1.261,-2.006,-0.86,-0.885,-2.743,,,
2040-01-01,1.358,0.585,-0.308,-2.99,0.77,-1.35,-1.674,-1.239,-0.984,-2.86,-1.925,-0.164,-2.311,,,
2045-01-01,1.162,-0.087,-0.776,-2.739,0.528,-2.222,-2.652,-1.23,-0.463,-2.525,-1.272,-0.824,-3.737,,,
2050-01-01,0.794,0.407,-0.617,-2.982,0.112,-3.169,-3.671,-1.156,-0.483,-2.811,-1.74,-0.916,-3.173,,,
