,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.545,0.627,-0.137,0.233,0.255,0.563,-0.053,-0.112,-0.258,0.739,0.305,0.503,1.129,,0.504,
1995-01-01,0.528,0.681,-0.118,0.011,0.388,0.352,-0.016,-0.022,-0.058,0.61,0.363,0.233,0.385,,0.813,
2000-01-01,-0.004,0.437,-0.244,-0.086,0.211,0.128,0.057,0.236,0.083,-0.37,0.338,0.462,0.041,,0.279,
2005-01-01,-0.273,-0.094,-0.281,-0.252,-0.085,0.01,-0.143,0.116,-0.276,-0.544,0.058,-0.133,-0.186,,-0.571,
2010-01-01,-0.506,-0.556,0.368,-0.039,-0.376,-0.427,0.054,-0.259,0.342,-0.047,-0.378,-0.615,-0.515,,-1.024,
2015-01-01,-0.288,-1.096,0.412,0.132,-0.393,-0.626,0.1,0.041,0.167,-0.388,-0.686,-0.449,-0.855,,,
2020-01-01,-0.03,-1.247,0.426,0.289,-0.117,-0.999,-0.112,-0.046,0.164,-1.161,-0.942,-0.872,-1.314,,,
2025-01-01,-0.389,-1.246,0.496,0.428,0.087,-1.435,-0.118,0.104,0.154,-2.192,-0.706,-1.02,-1.866,,,
2030-01-01,-0.759,-1.68,-0.191,0.287,0.087,-1.47,-0.405,0.605,-0.826,-2.647,-0.186,-1.151,-1.531,,,
2035-01-01,-1.287,-2.032,-0.884,0.337,-0.059,-1.436,-0.316,0.736,-0.957,-2.754,-0.098,-1.644,-1.157,,,
2040-01-01,-1.639,-2.374,-1.456,0.642,-0.06,-1.529,-0.065,0.162,-0.585,-1.737,0.052,-1.521,-0.912,,,
2045-01-01,-1.919,-2.141,-1.362,0.537,0.201,-1.835,0.028,0.627,-0.495,-1.535,0.002,-1.124,-1.122,,,
2050-01-01,-1.921,-1.718,-1.022,0.154,0.43,-1.825,0.157,0.242,0.157,-1.577,-0.015,-1.288,-2.134,,,
