,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.277,0.3,0.524,1.474,0.36,0.1,0.53,-0.224,0.098,0.566,0.327,0.062,1.5,,0.976,
1995-01-01,0.101,-0.184,0.137,0.583,1.079,0.464,1.287,-0.174,-0.171,1.374,0.55,0.057,0.723,,1.301,
2000-01-01,-0.012,-0.254,-0.17,0.516,0.826,-0.31,0.512,-0.288,-0.038,0.279,0.976,0.033,-0.264,,0.324,
2005-01-01,-0.473,0.138,-0.491,-0.533,-0.366,-0.254,-1.263,-0.134,-0.317,-0.258,-0.212,-0.325,-0.358,,-1.295,
2010-01-01,-0.059,,,-0.632,-0.957,,-0.42,0.158,0.234,-0.13,-0.486,0.214,-0.311,,-1.306,
2015-01-01,0.166,,,-1.408,-0.943,,-0.647,0.664,0.192,-1.831,-1.155,-0.04,-1.291,,,
2020-01-01,0.329,,,-1.02,-0.214,,-1.343,1.069,0.085,-1.893,-1.484,0.98,-1.278,,,
2025-01-01,0.446,,,-0.864,0.648,,-0.534,0.777,0.242,-1.97,-0.833,0.744,-1.906,,,
2030-01-01,0.042,,,-1.538,1.045,,-0.393,1.281,-0.559,-1.855,-0.885,0.707,-2.905,,,
2035-01-01,-0.043,,,-0.792,-0.105,,-0.815,0.486,-1.287,-1.452,-1.284,0.836,-2.352,,,
2040-01-01,0.261,,,-0.235,-1.828,,-0.037,-0.351,-1.287,-1.707,-1.222,-0.323,-2.66,,,
2045-01-01,0.71,,,-1.587,-1.887,,-1.606,-0.859,-0.298,-2.535,-1.583,0.083,-3.166,,,
2050-01-01,1.254,,,-1.848,-2.9,,-3.14,-0.834,-0.06,-3.601,-2.446,-0.459,-3.303,,,
