,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,33.239,34.865,35.173,35.005,33.545,34.329,35.749,34.03,34.051,33.626,34.453,,33.931,
1990-01-01,,,34.429,34.865,35.173,34.894,35.087,34.329,34.242,34.03,33.41,34.672,34.453,,34.162,
1995-01-01,,,34.724,34.486,35.011,34.129,35.416,35.061,34.381,35.638,34.161,34.672,33.704,,34.162,
2000-01-01,,,35.835,34.486,35.011,34.741,35.416,35.061,34.381,35.638,35.611,33.856,35.297,,35.586,
2005-01-01,,,35.835,34.028,33.373,34.741,34.734,35.072,34.684,34.913,35.611,35.946,35.297,,35.586,
2010-01-01,,,35.192,34.588,35.102,35.217,34.667,35.072,34.987,33.637,35.175,35.946,35.369,,35.519,
2015-01-01,,,34.686,36.625,35.102,35.217,35.078,35.019,35.519,36.057,35.924,35.223,35.369,,34.996,
2020-01-01,35.244,36.592,34.532,37.488,34.774,34.758,36.16,35.5,35.542,36.057,35.924,35.223,35.373,,,
2025-01-01,34.894,36.592,35.844,37.488,34.691,36.319,36.16,36.458,37.352,35.049,37.222,36.076,36.983,,,
2030-01-01,35.029,35.798,35.844,37.141,36.073,37.62,35.711,36.458,37.352,35.049,37.222,36.076,36.983,,,
2035-01-01,37.245,35.681,35.839,35.884,37.434,37.62,35.711,35.869,36.234,35.917,37.02,35.825,39.187,,,
2040-01-01,37.245,37.396,36.596,37.256,37.434,37.047,35.83,39.193,36.139,35.917,37.368,35.866,39.187,,,
2045-01-01,36.79,37.396,36.629,37.256,37.507,37.047,35.83,39.193,36.119,35.414,37.97,38.298,35.912,,,
2050-01-01,37.175,36.875,36.629,37.271,37.507,36.395,34.26,36.465,36.218,37.273,37.97,38.298,37.791,,,
2055-01-01,39.631,36.922,35.52,37.318,36.933,36.937,35.282,37.893,37.092,37.273,37.826,38.183,39.394,,,
