,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.519,-0.348,-0.38,0.527,0.365,-0.12,0.41,-0.138,-0.12,0.756,-0.989,-0.382,1.212,0.999,,
2010-01-01,0.154,-0.309,-0.532,0.073,-0.059,-0.403,-0.068,-0.506,-0.188,-0.263,-0.258,-0.134,-0.122,-0.39,,
2015-01-01,0.364,0.657,0.912,-0.6,-0.306,0.523,-0.342,0.644,0.308,-0.494,1.247,0.515,-1.09,-0.609,,
2020-01-01,-0.673,0.02,0.478,-1.277,-0.313,0.798,-0.5,-0.016,0.137,-0.322,0.78,-0.482,0.674,,,
2025-01-01,-1.859,-0.694,-0.477,-0.462,-0.611,-0.073,-0.579,-0.2,0.846,-0.276,1.209,0.42,1.825,,,
2030-01-01,-0.865,0.105,-0.311,1.073,-0.489,0.896,0.265,0.306,1.557,-0.455,1.344,1.704,1.176,,,
2035-01-01,-0.681,-0.101,0.013,0.639,-1.329,2.059,0.857,-0.549,1.181,-1.06,0.823,0.741,1.374,,,
2040-01-01,-1.021,-0.985,-0.205,-0.641,-1.087,1.409,0.526,-0.532,0.799,-0.788,1.063,-0.106,1.6,,,
2045-01-01,-0.782,-1.285,-1.101,-1.187,-0.688,1.353,-0.365,-0.461,0.48,-0.738,0.65,0.398,1.037,,,
2050-01-01,-0.786,-0.779,-1.163,-1.401,-1.868,0.934,-0.314,-0.037,0.338,-1.226,-0.242,0.765,1.357,,,
2055-01-01,-1.488,-0.913,-1.351,-1.14,-2.248,0.183,0.558,-0.154,0.514,-1.957,0.001,-0.151,2.4,,,
