,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-3.445,-0.707,0.715,0.537,-2.688,-5.016,-4.853,-0.704,-1.984,-1.263,-1.685,-1.933,-0.193,,,-0.931
1995-01-01,-0.763,-0.161,0.965,0.639,-0.353,-4.048,-3.644,0.187,-0.885,0.452,-1.932,-2.408,-0.951,,,-0.424
2000-01-01,-0.381,-0.01,-2.539,1.135,0.865,-2.098,-0.424,0.488,-1.228,-0.595,-0.32,-0.504,0.535,,,0.18
2005-01-01,0.193,1.375,-2.275,-1.461,1.421,0.262,0.545,1.173,-0.224,0.55,0.775,-0.141,0.48,,,-0.36
2010-01-01,1.177,0.126,0.362,-0.445,0.806,4.264,4.642,-1.195,1.715,0.37,1.05,1.4,-0.754,,,1.536
2015-01-01,3.22,-0.623,2.772,-0.405,-0.052,6.635,3.735,0.051,2.606,0.486,2.111,3.586,0.885,,,
2020-01-01,3.64,1.085,4.212,-2.007,0.583,7.346,3.435,1.63,2.049,-2.059,3.551,3.994,0.776,,,
2025-01-01,3.318,1.112,4.955,0.533,2.672,7.058,3.254,2.92,0.175,-4.07,3.093,5.675,3.886,,,
2030-01-01,1.228,1.108,4.086,1.198,2.474,6.282,1.04,4.774,-1.476,-4.059,5.481,2.214,3.718,,,
2035-01-01,0.211,0.259,3.86,1.784,2.335,5.169,0.45,3.613,-3.462,-2.83,4.487,3.045,6.948,,,
2040-01-01,2.057,-1.315,5.887,3.843,2.633,7.411,0.016,1.348,-0.78,0.913,5.029,4.858,9.926,,,
2045-01-01,5.299,-0.076,5.227,3.256,0.754,5.963,0.893,0.1,1.553,3.967,8.205,7.1,7.917,,,
2050-01-01,9.266,0.592,4.726,2.166,1.253,5.954,1.79,0.733,3.282,6.618,10.259,8.402,13.186,,,
