,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.376,1.028,4.834,0.974,-5.027,-4.388,1.574,0.106,-2.535,2.387,2.263,-7.175,0.934,,,4.879
1995-01-01,6.351,2.008,-1.477,-0.397,-0.783,-1.011,1.593,-2.461,-0.119,-3.309,1.346,-2.142,1.114,,,-3.45
2000-01-01,2.782,2.635,-3.827,3.814,-1.022,3.664,2.525,0.063,1.836,-5.242,4.433,4.347,-2.518,,,-0.207
2005-01-01,0.761,-5.671,0.47,0.258,2.753,1.736,1.848,0.638,1.518,-2.129,-3.584,-3.022,-1.835,,,1.105
2010-01-01,-2.948,,,-1.268,3.145,,-2.128,-1.729,0.366,3.588,-2.877,4.898,-0.018,,,-2.328
2015-01-01,-6.57,,,-3.381,0.934,,-5.412,3.382,-1.065,4.704,-1.581,3.094,2.322,,,
2020-01-01,-5.466,,,-8.386,5.259,,-6.786,2.839,-0.008,5.333,-2.368,6.784,7.306,,,
2025-01-01,-3.027,,,-5.172,1.713,,-5.8,4.952,-2.68,4.338,4.947,3.426,3.553,,,
2030-01-01,-1.606,,,-7.61,4.934,,-0.363,4.907,-4.154,-0.67,2.936,-2.972,-1.708,,,
2035-01-01,-0.015,,,-7.146,8.006,,1.952,5.373,-8.73,-0.032,4.279,-0.662,1.398,,,
2040-01-01,-1.231,,,-5.159,6.395,,2.056,4.954,-10.974,-4.413,1.663,-6.628,-2.911,,,
2045-01-01,0.089,,,-10.945,7.974,,1.508,1.664,-7.07,-3.318,3.094,2.322,-1.164,,,
2050-01-01,3.063,,,-7.434,5.343,,-2.125,-0.368,-6.779,1.56,6.245,3.39,5.341,,,
