,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,-0.799,-3.031,-2.187,-0.418,-1.834,-1.754,-0.408,-1.05,-2.615,-1.278,-2.455,,-2.732,
1990-01-01,,,-2.313,-3.031,-2.187,-0.418,-1.834,-0.486,-1.864,-1.287,-2.528,-1.324,-2.455,,-2.732,
1995-01-01,,,-2.313,-0.792,-0.77,-1.719,-1.868,-0.727,-1.864,-1.287,-2.528,-1.324,-0.619,,-1.466,
2000-01-01,,,0.005,-0.792,0.031,-3.306,-1.868,-0.727,0.419,-0.476,-1.687,-0.169,-0.435,,-0.463,
2005-01-01,,,-0.79,-1.134,0.031,-3.306,-0.622,-0.345,-2.149,-0.476,-1.347,-1.849,-1.212,,-0.047,
2010-01-01,,,-0.79,-1.134,-1.544,2.165,-0.071,-1.246,-2.149,-1.796,1.269,-1.849,-1.212,,0.771,
2015-01-01,,,,1.746,-1.544,,-0.071,-2.882,-0.153,-1.796,1.269,-0.375,0.22,,-1.5,
2020-01-01,-2.265,,,1.425,0.406,,-0.453,-2.882,-0.153,-0.303,1.316,1.4,-1.217,,,
2025-01-01,0.12,,,1.092,0.406,,-2.631,-0.195,1.687,-0.303,-1.85,1.4,-1.217,,,
2030-01-01,1.524,,,-0.376,0.591,,-2.631,-1.553,1.874,-0.209,-1.85,1.734,0.383,,,
2035-01-01,0.351,,,-0.376,0.591,,-0.707,-1.553,-0.528,-0.417,-1.173,1.734,0.593,,,
2040-01-01,0.351,,,2.836,-0.392,,0.922,-1.333,-0.528,-0.417,-1.173,2.986,0.674,,,
2045-01-01,0.778,,,2.836,-0.392,,0.061,-0.317,0.138,-0.211,1.12,2.626,0.674,,,
2050-01-01,1.686,,,1.099,1.65,,0.061,-0.317,3.055,-0.211,1.883,-0.936,2.494,,,
2055-01-01,0.609,,,1.099,3.652,,1.805,1.072,3.723,0.172,2.547,-0.936,2.308,,,
