,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,1.075,0.172,2.266,1.376,-3.332,-2.104,-0.764,-0.821,0.147,1.218,2.548,-1.897,1.264,,,
1995-01-01,5.504,0.812,-0.636,-0.11,-2.521,-1.499,-0.013,-0.72,-2.639,-1.817,0.662,0.061,0.173,,,
2000-01-01,1.227,3.115,-1.85,2.919,-0.801,2.359,0.59,0.612,0.569,-2.941,3.294,3.373,-1.16,,,
2005-01-01,1.247,-4.099,0.22,1.06,1.759,1.243,2.176,1.611,2.394,-2.403,-2.35,-2.97,-1.231,,,
2010-01-01,-3.949,,,-2.647,3.471,,-0.499,-1.155,-0.484,2.555,-2.378,1.927,-1.217,,,
2015-01-01,-5.105,,,-2.6,1.423,,-1.489,0.472,0.014,3.388,-1.777,-0.494,2.173,,,
2020-01-01,-6.965,,,-6.486,4.985,,-1.525,-0.175,-0.106,3.745,-2.808,1.666,5.344,,,
2025-01-01,-5.646,,,-3.558,1.982,,-2.926,0.886,-1.655,3.296,0.5,-0.953,3.732,,,
2030-01-01,-1.319,,,-2.683,1.819,,1.02,-0.497,-1.311,-0.566,-2.49,-8.017,1.455,,,
2035-01-01,-0.63,,,-3.005,5.128,,0.332,0.722,-2.841,-0.004,0.061,-6.563,4.25,,,
2040-01-01,-0.054,,,-2.756,4.778,,0.378,3.342,-5.462,-2.546,-1.418,-10.989,2.983,,,
2045-01-01,0.975,,,-5.446,4.132,,1.648,1.468,-2.672,0.521,2.626,-4.877,4.491,,,
2050-01-01,-0.391,,,-3.19,4.025,,1.321,2.649,-3.624,5.203,6.351,-2.431,9.113,,,
