,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-1.083,-1.064,0.199,3.685,1.191,0.706,0.975,0.068,0.852,0.742,-0.285,-0.022,0.57,,0.328,
1995-01-01,-0.386,0.619,0.375,1.93,0.653,0.538,0.436,-0.891,0.032,0.026,0.221,-0.606,-0.129,,-0.219,
2000-01-01,-0.546,0.383,-0.071,-0.032,-0.295,-0.575,0.421,-0.897,-0.368,-0.525,0.24,-0.127,-0.06,,0.116,
2005-01-01,0.615,0.062,-0.503,-1.775,-0.405,-0.67,-0.024,-0.105,0.023,0.507,-0.006,-0.163,-0.338,,0.227,
2010-01-01,1.062,,,-1.901,-0.448,,-1.076,0.415,-0.297,-0.368,0.468,0.268,-0.407,,-0.451,
2015-01-01,0.337,,,-1.908,-0.696,,-0.731,1.41,-0.242,-0.382,-0.638,0.65,0.363,,,
2020-01-01,-0.053,,,-1.794,0.097,,-1.035,1.276,0.426,-0.494,-1.212,-0.271,0.492,,,
2025-01-01,-0.309,,,-0.832,-0.016,,-0.641,0.264,-0.713,-1.225,-1.204,-0.031,1.079,,,
2030-01-01,-1.919,,,-1.291,0.013,,-0.312,0.773,-1.756,-0.704,-2.025,-0.77,0.879,,,
2035-01-01,-1.354,,,-2.365,0.124,,-1.066,1.014,-1.88,-0.302,-1.04,-1.212,0.87,,,
2040-01-01,-1.675,,,-3.07,0.226,,-1.128,1.44,-3.398,-0.835,-1.245,-0.413,1.34,,,
2045-01-01,-2.862,,,-3.862,-1.007,,-0.69,2.337,-2.518,-0.847,-1.64,-0.44,1.703,,,
2050-01-01,-3.098,,,-3.913,-0.81,,0.166,1.647,-3.32,-0.61,-0.458,-0.105,1.586,,,
