,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,34.765,34.903,35.574,34.779,35.332,35.351,34.733,35.67,33.923,34.713,35.181,,34.627,
1990-01-01,,,34.765,34.432,35.574,35.712,34.733,35.623,34.9,35.67,34.616,34.713,35.181,,35.963,
1995-01-01,,,35.464,35.5,35.19,35.712,34.733,35.623,35.621,34.73,35.094,36.043,34.902,,35.963,
2000-01-01,,,36.263,36.191,35.19,35.181,35.777,35.291,35.621,35.377,35.094,36.043,35.92,,36.042,
2005-01-01,,,36.263,36.191,35.969,35.374,36.597,35.268,35.941,36.263,35.062,35.657,36.026,,36.042,
2010-01-01,,,35.737,36.048,36.102,36.471,36.597,36.271,36.433,36.263,37.954,35.966,36.026,,35.43,
2015-01-01,,,36.442,36.434,36.102,36.471,35.932,36.271,36.449,35.727,37.954,36.565,36.464,,35.634,
2020-01-01,36.599,36.313,36.442,36.579,35.802,36.887,35.706,35.651,36.449,35.773,37.314,36.565,36.698,,,
2025-01-01,36.599,36.677,35.485,36.579,36.763,38.423,36.636,36.283,37.394,35.899,37.627,36.795,36.698,,,
2030-01-01,37.59,36.78,35.485,36.837,36.763,38.423,36.636,36.797,37.394,35.899,38.088,36.967,37.778,,,
2035-01-01,37.59,37.684,35.511,36.837,36.208,37.706,36.256,37.413,37.47,37.682,38.088,37.115,39.142,,,
2040-01-01,37.502,37.684,38.142,37.914,37.06,38.571,36.666,37.413,38.672,38.051,37.797,37.115,39.142,,,
2045-01-01,37.793,38.101,38.142,37.914,37.089,38.571,37.878,38.375,38.672,38.051,38.122,38.03,38.679,,,
2050-01-01,37.793,38.248,37.787,37.974,37.863,38.568,38.278,38.489,37.559,36.696,39.074,38.402,40.285,,,
2055-01-01,39.067,39.044,37.928,37.974,37.863,41.091,38.278,38.719,39.226,37.025,39.771,39.358,40.644,,,
