,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.116,-3.437,-4.146,-3.168,-2.146,-1.762,0.18,-1.5,-0.937,1.035,0.145,2.289,-0.362,,,-1.83
1995-01-01,1.672,1.84,-2.996,-2.145,0.665,-0.275,-0.291,-1.265,1.5,-0.301,-0.487,-0.106,-1.584,,,-2.16
2000-01-01,-1.214,0.431,-2.273,-1.701,-0.149,-0.562,1.128,0.115,1.8,-1.239,-0.867,-0.132,-0.572,,,0.044
2005-01-01,0.299,0.569,0.554,-1.354,0.317,0.248,0.839,1.182,-0.102,-0.622,-1.221,-0.112,-0.921,,,-0.207
2010-01-01,-0.098,0.38,5.254,3.325,-0.098,1.417,-0.351,0.597,-1.373,0.5,0.082,-2.348,0.162,,,4.153
2015-01-01,-0.543,0.217,3.606,5.042,1.41,0.933,-1.505,0.871,-0.887,0.627,2.348,0.41,3.278,,,
2020-01-01,0.293,0.859,2.988,7.201,3.887,0.736,0.24,-0.043,0.052,0.004,2.114,0.907,2.447,,,
2025-01-01,1.15,0.764,3.551,9.648,3.35,1.117,1.841,-2.166,0.42,-0.774,3.81,1.373,1.405,,,
2030-01-01,0.297,1.12,1.082,9.273,4.02,-0.05,3.095,-1.416,1.498,-2.996,5.475,1.245,3.563,,,
2035-01-01,-0.798,0.779,2.362,10.239,2.819,-0.781,6.468,0.25,-0.468,-0.911,4.092,0.347,4.75,,,
2040-01-01,0.573,1.186,-1.002,11.183,2.052,-1.863,7.289,-0.275,0.222,1.137,4.64,2.796,5.213,,,
2045-01-01,1.129,4.803,-0.624,9.837,4.081,-0.805,10.374,3.456,-0.08,-0.051,5.041,4.957,5.164,,,
2050-01-01,1.049,7.463,2.548,7.847,5.057,2.987,10.191,6.691,2.243,1.293,4.201,6.455,2.178,,,
