,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,29.671,29.439,29.204,29.954,29.032,29.305,29.473,29.478,29.349,29.727,29.497,,29.709,
1990-01-01,,,29.671,30.318,29.031,28.941,29.032,29.305,29.653,29.487,29.645,29.727,29.497,,29.739,
1995-01-01,,,29.304,30.318,29.352,29.795,30.388,29.856,29.988,29.487,29.747,29.651,29.569,,29.797,
2000-01-01,,,29.913,29.894,29.771,30.526,30.388,29.944,29.988,29.436,29.913,29.668,29.569,,29.797,
2005-01-01,,,30.219,29.403,30.317,30.526,29.391,29.944,29.933,30.029,29.913,29.668,29.897,,29.702,
2010-01-01,,,30.219,29.536,30.526,29.492,30.248,30.134,29.933,30.029,29.503,29.579,30.037,,29.991,
2015-01-01,,,29.729,29.818,30.526,29.492,30.248,30.238,29.758,30.779,30.655,30.707,30.66,,29.991,
2020-01-01,29.52,30.184,29.938,30.073,30.192,30.372,30.238,30.238,29.758,30.996,30.655,30.707,30.673,,,
2025-01-01,30.847,30.641,29.938,30.54,30.059,30.814,30.234,30.21,30.257,30.996,30.725,30.494,30.741,,,
2030-01-01,31.277,30.641,30.366,30.54,30.223,31.619,29.917,30.21,30.257,30.248,30.725,30.488,30.741,,,
2035-01-01,31.277,30.752,30.366,30.746,30.903,31.619,31.542,30.014,30.504,30.248,30.71,30.781,30.763,,,
2040-01-01,30.455,30.832,31.804,30.746,30.903,30.733,31.542,30.311,31.101,30.325,30.71,31.273,31.887,,,
2045-01-01,30.565,31.093,31.804,30.252,30.593,30.622,30.287,30.353,31.101,30.868,30.975,31.295,31.887,,,
2050-01-01,30.792,31.093,30.699,30.982,30.682,31.196,30.597,30.353,31.094,30.868,31.364,31.295,31.666,,,
2055-01-01,31.48,30.978,31.288,30.982,31.48,31.608,30.852,30.591,31.094,30.782,32.233,31.082,31.821,,,
