,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,729.896,753.835,863.468,817.706,768.113,655.676,699.74,740.966,721.538,880.636,823.339,698.924,765.241,,,763.856
1990-01-01,729.896,753.835,743.185,817.706,784.432,795.046,840.636,836.236,721.538,792.294,841.216,698.924,765.241,,,763.856
1995-01-01,672.92,724.241,743.185,792.84,856.084,795.046,776.931,738.028,749.153,758.461,841.216,790.578,788.57,,,812.981
2000-01-01,672.92,724.241,763.51,734.919,856.084,822.551,776.931,738.028,808.105,758.461,792.877,748.979,735.936,,,812.981
2005-01-01,740.116,770.317,742.656,734.919,742.245,696.263,819.25,751.765,808.105,749.497,792.877,748.979,735.936,,,771.283
2010-01-01,740.116,735.724,742.656,731.189,676.755,696.263,731.083,751.765,786.059,749.497,634.472,761.061,782.617,,,717.756
2015-01-01,705.111,735.724,761.808,731.189,676.755,899.623,715.897,803.68,765.97,671.621,634.472,913.023,786.927,,,717.756
2020-01-01,705.111,760.441,791.575,808.592,873.299,873.749,715.897,796.878,758.5,671.621,829.651,866.549,774.75,,,
2025-01-01,902.133,855.748,791.575,826.21,924.199,801.742,740.262,796.878,758.5,796.18,806.233,771.736,756.232,,,
2030-01-01,855.382,799.201,743.341,794.386,904.947,801.742,720.521,810.291,790.845,693.287,738.375,757.352,721.154,,,
2035-01-01,855.382,799.201,743.341,752.114,854.293,813.523,720.521,810.291,790.845,693.287,738.375,757.352,721.154,,,
2040-01-01,854.112,766.606,843.949,739.634,854.293,813.523,776.626,734.047,695.559,766.141,890.016,788.97,780.22,,,
2045-01-01,752.872,766.606,807.166,635.674,925.232,820.776,776.626,719.773,695.559,759.887,783.067,788.97,768.473,,,
2050-01-01,752.872,823.22,736.905,635.674,960.191,756.53,715.843,719.773,852.869,759.887,698.285,664.556,702.86,,,
2055-01-01,870.556,770.457,736.905,781.45,809.016,756.53,715.843,815.698,852.869,689.076,698.285,664.556,702.86,,,
