,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-4.635,-2.773,0.604,3.571,-2.626,0.168,-2.323,-2.759,-0.346,-0.688,-0.663,-2.694,-0.088,,,-1.973
1995-01-01,-1.491,0.155,1.953,2.889,0.671,0.433,-1.533,-0.109,-2.763,1.088,0.181,-1.839,-2.804,,,-0.051
2000-01-01,-0.081,0.745,-0.93,0.192,-0.432,-1.825,-0.435,-0.535,-2.536,-1.803,-0.474,1.453,0.511,,,0.097
2005-01-01,-0.061,1.873,-1.626,-2.461,-0.436,1.224,1.989,0.444,-1.591,-0.147,-0.354,0.499,1.008,,,-0.257
2010-01-01,2.754,,,-0.3,1.264,,1.152,1.99,2.167,2.878,1.013,1.867,-0.476,,,2.184
2015-01-01,3.513,,,-3.891,1.559,,1.149,0.969,5.069,-1.329,0.297,0.714,1.849,,,
2020-01-01,4.256,,,-0.71,5.236,,0.019,5.783,4.393,0.849,0.347,1.486,4.362,,,
2025-01-01,5.562,,,2.58,5.652,,1.161,4.831,1.321,-1.416,1.835,0.494,6.546,,,
2030-01-01,2.154,,,1.256,4.924,,5.323,5.943,-3.884,-1.51,1.346,-2.062,7.713,,,
2035-01-01,3.451,,,5.291,5.719,,5.042,9.448,-4.378,2.525,5.325,0.13,10.774,,,
2040-01-01,2.851,,,3.302,3.393,,5.779,2.617,-2.348,5.85,5.313,-1.109,9.328,,,
2045-01-01,5.112,,,-0.21,4.309,,6.484,2.617,0.734,8.012,8.663,1.401,9.644,,,
2050-01-01,7.842,,,0.33,8.639,,6.682,1.331,1.501,6.42,12.097,-0.248,12.154,,,
