,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.905,-0.9,-0.525,-0.929,-0.467,-0.691,-0.293,-0.398,-0.323,-0.356,-0.546,-0.906,-0.705,,-0.235,
1995-01-01,-0.489,-0.606,-0.302,-0.545,-0.397,-0.547,-0.303,-0.068,-0.342,-0.312,-0.449,-0.469,-0.559,,-0.116,
2000-01-01,-0.086,-0.2,-0.063,-0.247,-0.119,-0.184,-0.121,0.006,-0.074,-0.2,-0.163,-0.053,-0.218,,0.001,
2005-01-01,0.218,0.116,0.246,0.195,0.123,0.142,0.018,0.118,0.064,0.002,0.083,0.223,0.082,,0.076,
2010-01-01,0.546,0.568,0.295,0.458,0.314,0.431,0.148,0.222,0.154,0.29,0.401,0.544,0.529,,0.274,
2015-01-01,0.715,1.023,0.349,1.068,0.546,0.85,0.551,0.119,0.521,0.576,0.673,0.662,0.871,,,
2020-01-01,1.042,1.345,0.512,1.521,0.772,0.924,0.672,0.269,0.774,0.711,1.022,0.873,1.287,,,
2025-01-01,1.424,1.578,0.51,1.835,0.741,1.187,0.903,0.516,1.066,1.044,1.383,1.3,1.701,,,
2030-01-01,1.939,1.768,0.828,2.37,1.051,1.512,1.239,0.735,1.262,1.121,1.773,1.551,2.073,,,
2035-01-01,2.359,2.188,1.08,2.634,1.407,1.69,1.258,1.124,1.54,1.373,2.247,1.921,2.369,,,
2040-01-01,2.914,2.37,1.302,2.947,1.965,1.978,1.582,1.45,1.602,1.471,2.505,2.168,2.703,,,
2045-01-01,3.336,2.757,1.789,3.128,2.508,2.341,1.901,1.691,1.954,1.714,2.669,2.276,3.186,,,
2050-01-01,3.72,3.346,2.115,3.356,2.751,2.718,2.189,1.965,2.173,1.986,2.834,2.685,3.58,,,
