,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,-23.446,-21.723,-21.358,-22.928,-22.854,-25.069,-22.447,-28.113,-28.751,-25.274,-24.508,,-25.094,
1990-01-01,,,-27.471,-21.723,-23.183,-22.928,-22.854,-25.653,-22.447,-28.113,-28.751,-25.274,-21.512,,-26.0,
1995-01-01,,,-27.471,-18.047,-23.183,-20.658,-22.556,-25.653,-23.389,-21.373,-21.969,-20.958,-27.561,,-26.0,
2000-01-01,,,-19.05,-24.943,-20.458,-20.658,-22.556,-22.749,-23.389,-21.373,-21.969,-22.429,-27.561,,-21.492,
2005-01-01,,,-20.343,-24.943,-19.837,-18.86,-22.633,-22.749,-22.204,-16.747,-18.134,-22.882,-21.202,,-19.065,
2010-01-01,,,-20.343,-23.229,-24.909,-24.075,-22.633,-17.982,-22.204,-19.884,-19.132,-22.882,-16.988,,-20.093,
2015-01-01,,,-19.714,-23.229,-24.909,-27.728,-21.75,-17.982,-21.757,-22.234,-19.132,-18.138,-18.506,,-20.093,
2020-01-01,-20.529,-20.891,-19.714,-17.197,-20.599,-27.728,-17.65,-15.705,-21.757,-22.234,-20.252,-19.569,-18.506,,,
2025-01-01,-19.624,-22.72,-18.016,-18.337,-20.599,-20.01,-17.65,-21.046,-12.064,-17.16,-21.555,-20.164,-21.507,,,
2030-01-01,-19.624,-22.72,-19.259,-24.658,-22.334,-23.049,-15.716,-21.046,-19.34,-21.832,-21.555,-20.164,-21.507,,,
2035-01-01,-19.414,-17.703,-19.259,-24.658,-22.334,-23.049,-15.716,-18.83,-19.979,-23.07,-17.914,-17.797,-21.271,,,
2040-01-01,-19.414,-21.618,-22.833,-16.233,-23.358,-20.744,-14.162,-18.83,-20.944,-23.07,-26.046,-21.205,-23.703,,,
2045-01-01,-15.289,-21.618,-22.833,-15.474,-23.358,-20.744,-14.846,-14.383,-20.944,-21.016,-26.046,-21.205,-23.703,,,
2050-01-01,-21.245,-20.579,-18.943,-27.908,-16.894,-21.117,-14.846,-11.033,-17.98,-21.016,-19.501,-20.083,-22.41,,,
2055-01-01,-24.149,-11.439,-18.943,-27.908,-16.205,-21.117,-10.728,-14.455,-15.11,-22.432,-19.365,-20.083,-15.062,,,
