,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,0.554,-0.883,-0.517,0.299,-0.65,-0.23,-0.657,-0.203,0.115,0.524,-2.056,-0.176,0.8,0.204,,
2010-01-01,0.126,0.883,0.517,0.183,1.12,0.23,-0.539,0.109,0.03,0.314,0.081,0.202,-0.599,-0.188,,
2015-01-01,-0.679,,,-0.482,-0.47,,1.197,0.094,-0.144,-0.838,1.975,-0.026,-0.201,-0.015,,
2020-01-01,-0.052,,,0.647,-1.395,,1.119,0.445,-0.551,1.579,1.819,0.362,2.496,,,
2025-01-01,0.833,,,1.243,-0.883,,0.813,0.539,-0.068,2.467,2.035,0.708,2.747,,,
2030-01-01,0.401,,,1.081,-0.157,,0.827,0.249,1.019,2.102,1.89,0.771,1.73,,,
2035-01-01,0.886,,,1.163,-0.164,,0.203,-0.179,1.386,2.585,2.707,1.265,3.176,,,
2040-01-01,1.355,,,0.094,1.008,,1.305,-0.937,1.128,3.509,2.336,0.954,2.659,,,
2045-01-01,0.864,,,-0.447,1.944,,2.334,0.436,0.362,3.553,2.045,0.891,1.319,,,
2050-01-01,0.485,,,-0.105,0.166,,2.741,1.214,-0.752,3.266,2.372,0.441,1.237,,,
2055-01-01,0.656,,,0.428,-2.193,,2.876,0.338,-0.441,3.479,1.404,-0.018,1.424,,,
