,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,-29.69,-31.024,-30.616,-31.719,-30.411,-33.558,-32.487,-34.244,-36.913,-33.889,-33.194,,-32.515,
1990-01-01,,,-32.195,-31.024,-28.583,-31.719,-30.411,-33.558,-32.487,-34.244,-36.913,-28.708,-28.967,,-31.531,
1995-01-01,,,-32.195,-30.053,-29.872,-30.674,-32.401,-28.725,-31.538,-28.748,-28.154,-28.01,-33.858,,-33.514,
2000-01-01,,,-29.87,-29.837,-32.029,-30.674,-32.401,-28.725,-31.538,-28.748,-28.154,-28.01,-33.858,,-33.514,
2005-01-01,,,-29.87,-29.837,-32.029,-29.244,-29.187,-27.628,-29.347,-29.236,-22.749,-32.654,-27.503,,-26.861,
2010-01-01,,,-28.497,-30.465,-29.835,-28.288,-29.187,-27.052,-25.669,-29.236,-28.271,-32.654,-27.127,,-27.386,
2015-01-01,,,,-30.465,-29.74,,-28.707,-33.459,-29.637,-28.248,-31.553,-28.779,-28.199,,-27.386,
2020-01-01,-30.931,,,-29.462,-34.546,,-28.707,-33.459,-29.637,-28.954,-32.12,-27.015,-28.199,,,
2025-01-01,-30.504,,,-29.462,-34.546,,-27.897,-32.575,-27.561,-28.954,-32.12,-27.347,-20.399,,,
2030-01-01,-31.939,,,-29.051,-31.549,,-28.966,-25.336,-27.561,-29.744,-29.76,-27.347,-30.437,,,
2035-01-01,-31.939,,,-29.051,-26.338,,-28.966,-25.124,-26.871,-29.744,-29.76,-27.083,-30.437,,,
2040-01-01,-24.682,,,-23.774,-30.243,,-27.176,-29.725,-35.651,-29.005,-28.15,-28.026,-28.04,,,
2045-01-01,-26.127,,,-23.774,-33.279,,-25.525,-29.725,-35.651,-29.005,-20.616,-28.026,-28.04,,,
2050-01-01,-26.127,,,-22.492,-33.279,,-25.358,-29.537,-29.211,-25.884,-22.575,-27.01,-26.139,,,
2055-01-01,-23.713,,,-24.124,-27.566,,-25.617,-28.547,-25.075,-26.341,-22.575,-28.194,-24.609,,,
