,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.662,0.479,0.263,1.655,0.623,1.022,0.099,-0.02,0.59,-0.083,-0.445,0.358,0.197,,0.742,
1995-01-01,0.105,1.54,0.61,1.195,0.353,0.595,0.321,-0.692,-0.645,-0.427,0.179,-0.267,-0.474,,-0.111,
2000-01-01,-0.305,0.783,0.106,0.312,-0.257,-0.327,0.431,-0.913,-0.134,-0.748,0.001,0.023,0.131,,0.231,
2005-01-01,1.126,0.952,-0.133,-0.863,-0.261,-0.341,-0.104,-0.171,0.208,0.428,-0.425,0.622,-0.226,,-0.099,
2010-01-01,0.488,-1.485,-0.021,-0.823,0.094,-0.073,-0.062,0.936,-0.191,0.312,0.137,0.009,-0.105,,-0.763,
2015-01-01,-0.752,-2.269,-0.826,-1.476,-0.553,-0.876,-0.684,0.86,0.17,0.518,0.552,-0.746,0.477,,,
2020-01-01,-1.445,-2.175,-1.615,-2.113,0.023,-0.95,-1.519,0.743,-0.475,0.129,0.459,-1.534,0.534,,,
2025-01-01,-2.26,-2.144,-1.704,-2.01,-1.117,-2.098,-0.832,0.471,-0.711,-1.238,-0.445,-2.095,1.311,,,
2030-01-01,-2.411,-1.666,-2.218,-2.916,-2.094,-3.066,-1.485,-0.396,-0.518,-1.667,-1.173,-1.587,0.972,,,
2035-01-01,-1.525,-2.067,-2.858,-3.263,-1.875,-3.669,-1.423,-0.174,-0.936,-1.419,-2.438,-1.031,0.891,,,
2040-01-01,-0.806,-1.953,-3.167,-3.044,-2.919,-3.983,-1.103,-0.288,-0.928,-1.558,-2.599,-1.075,0.555,,,
2045-01-01,-0.249,-1.841,-3.696,-3.278,-2.795,-4.309,-1.083,0.454,-1.112,-1.666,-2.424,-1.076,0.403,,,
2050-01-01,0.776,-2.031,-4.109,-3.638,-2.716,-4.81,-0.663,0.126,-2.303,-1.757,-1.942,-1.791,1.075,,,
