,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.2,0.06,0.371,0.032,-0.321,-0.42,-0.191,-0.626,-0.122,0.308,-0.126,-0.132,0.681,,0.235,
1995-01-01,0.064,0.088,0.338,0.042,-0.021,-0.208,-0.162,0.009,-0.104,0.294,-0.122,-0.169,0.129,,0.788,
2000-01-01,0.088,-0.044,-0.23,0.087,0.055,0.087,0.177,0.239,-0.119,-0.321,0.084,0.15,-0.013,,0.25,
2005-01-01,0.067,-0.105,-0.479,-0.077,0.12,0.541,0.1,0.115,-0.146,-0.089,-0.078,-0.03,-0.055,,-0.35,
2010-01-01,0.021,,,-0.052,0.056,,-0.009,0.223,0.138,0.41,0.125,0.197,-0.301,,-0.923,
2015-01-01,-0.04,,,-0.033,0.111,,0.084,0.04,0.353,-0.601,0.117,-0.016,-0.441,,,
2020-01-01,0.018,,,-0.083,0.274,,-0.115,0.206,0.174,-0.259,-0.001,-0.165,-0.572,,,
2025-01-01,-0.033,,,-0.177,0.318,,0.017,0.222,0.043,-0.831,0.09,-0.404,-0.722,,,
2030-01-01,-0.291,,,-0.513,-0.019,,0.111,0.364,-0.04,-1.893,-0.152,-1.036,-0.808,,,
2035-01-01,-0.544,,,-0.265,-0.287,,0.016,0.991,0.025,-1.349,-0.111,-0.85,-0.696,,,
2040-01-01,-1.107,,,-0.06,-0.703,,-0.073,0.338,0.347,-1.701,-0.19,-1.359,-0.814,,,
2045-01-01,-0.986,,,-0.121,-0.696,,-0.292,-0.11,0.91,-1.787,-0.022,-1.043,-0.684,,,
2050-01-01,-0.844,,,0.491,-0.372,,-0.421,0.175,0.809,-1.855,0.104,-1.273,-0.532,,,
