,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.445,0.072,0.021,0.756,0.515,0.711,1.19,-0.578,1.365,-0.44,1.184,0.404,-0.087,,-0.144,
1995-01-01,0.257,0.743,-0.111,0.346,-0.15,-0.109,-0.071,-0.645,0.642,-0.823,0.69,-0.2,-0.471,,-0.644,
2000-01-01,-0.038,-0.078,-0.448,-0.354,-0.933,-0.142,-0.104,-0.299,0.441,-0.252,0.085,0.152,0.256,,-0.194,
2005-01-01,0.152,-0.737,0.537,-0.839,-0.902,-0.46,0.419,0.084,-0.269,0.101,-0.449,0.229,0.025,,0.726,
2010-01-01,-0.277,,,0.105,0.711,,-0.754,0.522,-1.05,0.653,-0.744,-0.524,-0.09,,0.256,
2015-01-01,-0.54,,,-0.015,0.759,,-0.68,0.915,-1.129,0.761,-0.766,-0.062,0.367,,,
2020-01-01,-0.228,,,-0.05,0.599,,-0.46,-0.204,-0.497,0.78,-1.394,-1.236,-0.08,,,
2025-01-01,-0.178,,,0.058,0.079,,-0.968,-0.447,-0.515,0.675,-1.462,-1.002,0.066,,,
2030-01-01,-0.32,,,-0.531,-1.233,,-1.072,-0.389,-1.005,0.228,-1.159,-1.051,0.827,,,
2035-01-01,0.262,,,-0.582,-1.18,,-1.053,-0.298,-0.714,0.136,-0.347,-1.448,0.563,,,
2040-01-01,-0.056,,,-1.293,0.06,,-1.35,0.884,-1.408,-0.041,-0.046,-0.347,0.562,,,
2045-01-01,-0.823,,,-0.618,-0.285,,0.053,1.771,-2.205,0.087,0.508,-0.795,1.134,,,
2050-01-01,-1.188,,,-1.024,-0.155,,1.464,0.695,-2.582,1.302,1.261,-0.226,0.574,,,
