,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,33.141,35.118,35.154,34.887,33.431,34.241,35.53,34.275,33.976,33.482,34.453,,33.931,
1990-01-01,,,34.331,35.118,35.154,34.777,34.973,34.241,34.023,34.275,33.335,34.528,34.453,,34.162,
1995-01-01,,,34.626,34.739,34.992,34.011,35.301,34.973,34.162,35.883,34.085,34.528,33.704,,34.162,
2000-01-01,,,35.737,34.739,34.992,34.624,35.301,34.973,34.162,35.883,35.535,33.712,35.297,,35.586,
2005-01-01,,,35.737,34.281,33.354,34.624,34.62,34.983,34.465,35.157,35.535,35.802,35.297,,35.586,
2010-01-01,,,35.094,34.841,35.083,35.1,34.552,34.983,34.768,33.882,35.099,35.802,35.369,,35.519,
2015-01-01,,,35.275,35.107,35.213,35.92,35.765,35.549,36.831,34.589,36.377,36.087,35.369,,34.996,
2020-01-01,36.099,37.698,38.374,35.668,35.664,35.92,35.765,36.238,36.831,36.625,37.061,36.087,38.851,,,
2025-01-01,36.099,37.698,38.374,37.37,37.22,35.17,34.616,36.238,36.244,36.625,37.146,37.824,38.851,,,
2030-01-01,35.06,34.99,35.723,37.876,37.22,36.337,34.889,36.241,37.64,36.59,37.146,37.824,37.146,,,
2035-01-01,37.475,37.123,40.265,38.364,36.005,37.331,35.853,36.241,37.64,35.898,37.204,35.067,39.065,,,
2040-01-01,37.475,37.123,40.265,38.436,37.042,37.331,35.853,36.671,37.347,35.934,37.204,35.831,39.065,,,
2045-01-01,37.99,36.083,37.102,38.436,37.042,36.882,36.75,36.671,38.005,36.498,35.803,37.99,39.272,,,
2050-01-01,37.99,38.638,37.167,37.812,37.201,37.207,36.75,35.771,38.005,36.498,38.331,37.99,40.398,,,
2055-01-01,39.801,38.638,37.559,38.828,39.399,37.207,37.54,36.869,39.525,37.004,38.331,38.343,40.398,,,
