,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.888,-0.65,-1.557,-3.539,0.69,-1.4,1.602,-1.687,-0.822,1.234,0.011,-1.419,0.468,,,-0.911
1995-01-01,1.811,-0.022,-2.687,-1.979,1.365,0.314,1.703,-0.294,0.615,0.574,0.111,-2.211,-1.472,,,-3.502
2000-01-01,0.984,0.362,-0.564,0.578,0.066,0.742,-0.545,1.289,1.577,-1.182,-1.15,-0.324,-0.869,,,-0.544
2005-01-01,-0.14,0.309,4.808,0.427,-1.195,0.343,-0.044,1.216,-0.119,-1.77,-1.864,0.947,1.044,,,1.674
2010-01-01,-1.234,,,2.581,-1.601,,-2.807,-0.073,-0.273,1.041,-0.043,0.704,0.318,,,3.283
2015-01-01,-2.309,,,1.932,0.674,,0.091,-0.451,-0.977,0.103,2.935,2.303,0.512,,,
2020-01-01,-0.819,,,1.713,3.274,,0.905,-0.686,-1.813,1.827,5.201,6.164,0.186,,,
2025-01-01,-0.856,,,0.428,5.068,,3.837,-1.325,-0.397,0.722,6.678,6.243,-3.78,,,
2030-01-01,-1.103,,,3.053,7.416,,6.828,-0.976,-0.278,-1.016,7.457,6.574,-4.497,,,
2035-01-01,0.516,,,8.304,3.862,,4.15,1.808,-1.221,-0.958,7.538,8.711,-2.748,,,
2040-01-01,0.72,,,9.995,6.45,,3.377,2.035,-0.342,-2.915,7.979,4.616,-1.874,,,
2045-01-01,0.348,,,12.402,7.729,,4.477,0.367,-1.678,-2.449,9.431,6.649,-0.652,,,
2050-01-01,0.691,,,7.931,7.284,,3.654,-1.594,-0.836,1.126,11.076,9.135,1.139,,,
