,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.5,-0.596,-0.828,-0.562,-0.564,-0.542,-0.445,-0.401,-0.536,-0.436,-0.553,-0.335,-0.796,,-0.282,
1995-01-01,-0.15,-0.377,-0.23,-0.421,-0.336,-0.347,-0.287,-0.206,-0.281,-0.166,-0.296,-0.042,-0.366,,-0.096,
2000-01-01,-0.036,-0.134,0.031,-0.267,-0.023,-0.197,-0.037,-0.063,-0.072,0.025,-0.181,-0.147,-0.177,,-0.026,
2005-01-01,0.187,0.226,0.288,0.047,0.135,0.135,0.063,0.096,0.154,0.074,0.139,-0.223,0.2,,0.084,
2010-01-01,0.276,0.357,0.393,0.41,0.393,0.358,0.222,0.232,0.312,0.201,0.327,0.303,0.386,,0.32,
2015-01-01,0.223,0.524,0.346,0.792,0.394,0.594,0.485,0.342,0.424,0.303,0.565,0.444,0.753,,,
2020-01-01,0.406,0.692,0.602,1.263,0.537,0.836,0.687,0.598,0.521,0.385,0.864,0.801,1.075,,,
2025-01-01,0.587,0.799,0.69,1.496,0.842,1.019,0.893,0.805,0.644,0.56,1.118,1.111,1.347,,,
2030-01-01,0.808,1.012,1.024,1.495,0.944,1.223,1.082,0.998,0.86,0.675,1.272,1.109,1.587,,,
2035-01-01,1.239,1.071,1.204,1.658,1.293,1.361,1.173,1.177,1.08,0.604,1.391,1.257,1.728,,,
2040-01-01,1.547,1.294,1.341,1.737,1.513,1.505,1.237,1.231,1.151,0.698,1.604,1.516,1.948,,,
2045-01-01,1.717,1.439,1.583,2.005,1.666,1.794,1.261,1.244,1.389,0.873,1.722,1.692,2.282,,,
2050-01-01,1.831,1.684,1.66,2.393,1.903,1.961,1.47,1.414,1.393,1.062,1.919,1.946,2.559,,,
